S,E,I,R,H
54631,1913,1224,3061321.657793946,2846
52487,2076,1303,3071133.500659851,3147
51464,1331,1085,3080944.421464242,3315
51908,624,557,3089406.388453292,2061
52788,321,289,3096632.513840691,1023
53828,169,138,3103326.5783347636,557
54718,162,107,3109718.333220893,306
55724,199,118,3115854.468602009,280
56561,220,142,3121923.2779,315
57328,187,126,3128153.4575490407,404
58278,185,116,3133871.746172084,296
59054,213,141,3139699.034795167,311
59734,258,168,3145356.136333388,370
60456,247,176,3150997.329197084,448
61419,184,110,3156327.7036923775,369
61613,298,152,3162041.522809367,335
62025,287,165,3167549.5137850596,427
62364,484,295,3172655.8695659125,628
62392,626,353,3178111.082901789,823
62279,709,434,3183547.182858567,1007
61756,854,531,3189276.664521906,1236
61771,596,476,3194782.7161646634,1373
62027,562,315,3199929.7678074515,996
61976,602,385,3204815.7229607166,931
61764,789,436,3209724.9337996263,1034
61266,921,536,3214715.4567247164,1333
60500,1043,673,3219891.034271562,1499
59481,1264,754,3225116.17093493,1795
58898,911,679,3230535.322699885,2029
59255,426,347,3235291.1190679753,1405
60008,220,203,3239042.052561275,666
60791,119,92,3242558.554601029,374
61409,125,76,3245856.477334342,213
62121,172,100,3248956.731012967,217
62761,195,116,3251941.850496545,278
63409,176,129,3254963.9699801016,298
64042,197,125,3257761.425524683,281
64455,259,145,3260694.949267904,345
64818,309,186,3263498.455895728,423
65173,333,208,3266296.591411906,516
65625,191,136,3269130.3329565017,454
65904,275,184,3271695.5290223258,343
66188,342,208,3274211.092147435,463
65824,531,304,3277050.762609653,662
65365,750,413,3279896.0334092523,913
64682,863,534,3282897.8333828147,1200
63365,1107,665,3286382.8013513787,1472
62573,882,701,3289716.38595028,1777
62223,716,421,3292864.970549167,1434
60471,1019,609,3296310.064920063,1490
59381,1124,739,3299325.0892583705,1692
58176,1279,769,3302375.514900796,1906
56673,1434,832,3305635.634093351,2096
55093,1511,910,3308942.3805013625,2312
53907,1144,842,3312361.249662233,2435
54098,525,426,3314943.3063298464,1709
54601,259,241,3316519.58057316,801
55295,119,103,3317702.9369945507,446
56037,73,63,3318513.2714350005,197
56767,73,40,3319271.917104536,150
57534,67,41,3319821.9668562687,112
58147,66,59,3320504.0166080086,117
60107,79,45,3319735.311445167,144
60979,110,63,3319979.7316223714,188
61579,133,87,3320406.9498102493,157
60200,172,129,3322731.395527511,314
60712,85,83,3323315.358080421,261
61212,204,103,3323571.1350123584,254
61612,232,147,3323955.1731052096,302
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
63801,351,227,3326333.2238677507,484
62122,539,315,3328097.9903570865,763
61975,618,356,3328446.547714218,885
61743,725,420,3328786.2438595253,970
61458,619,456,3329364.832732487,1162
61952,307,230,3329608.0814696006,965
62599,164,150,3329315.260335309,467
63387,99,80,3328785.6846001027,272
64166,99,69,3328062.011935515,160
64912,136,85,3327307.3392709275,196
65327,111,86,3326886.2689458816,179
66172,130,89,3325982.3032279187,210
67007,120,78,3325075.2127791913,192
67759,159,92,3324157.5124847894,226
69031,186,97,3322701.024848248,210
69687,215,135,3321795.14845432,293
70524,111,102,3320886.8523212094,330
71281,188,117,3319790.271136642,225
71988,261,171,3318695.656355895,349
73348,258,152,3317050.4930174015,295
73919,339,205,3316035.8945590276,463
74235,463,276,3315163.1845351676,598
74166,710,410,3314489.4745113105,815
74090,759,547,3313974.663205051,1215
74398,578,370,3313613.4419644885,1198
74247,904,513,3312853.2465422587,1042
73400,1366,769,3312526.5495536695,1492
71513,1950,1077,3313045.2520620795,2282
68662,2533,1496,3314399.114793989,3192
64449,3368,1993,3316772.9972792817,4333
60334,3189,2293,3320237.455200374,5516
59873,1577,1304,3322764.7997092195,4714
60401,795,668,3323095.8882881845,2500
61441,431,391,3322137.976867146,1269
65108,384,218,3318107.731572485,670
66011,483,281,3316459.4862778154,608
66587,633,350,3315065.302568359,805
66946,817,505,3313764.758868751,1027
67673,717,408,3312622.9187910603,1155
67861,935,552,3311456.1121552135,1167
67496,1262,726,3310698.897755751,1601
66913,1520,860,3310263.863652153,2074
67695,765,642,3309827.2871624506,1976
67640,1002,613,3309043.1722575785,1473
65853,1537,920,3309356.476143031,2102
64650,1864,1105,3309411.8718944853,2563
62801,2204,1377,3310013.2676459393,3007
60214,2612,1564,3311365.0904003307,3737
56555,2954,1842,3313763.699463274,4477
54187,2411,1911,3315961.3366253353,4786
54398,1347,1066,3317013.861655154,3703
53758,1560,959,3316899.1194199086,2460
53166,1508,1026,3316825.263071982,2510
52688,1499,975,3316709.947634363,2479
52083,1545,960,3316627.4125638553,2497
51598,1442,977,3316540.330118805,2447
51283,1275,961,3316375.818981095,2438
52358,567,514,3315792.775723637,1893
53834,267,258,3314203.991174111,942
55532,148,121,3312093.206624589,446
57312,105,66,3309736.437993113,229
59004,118,73,3307349.0826869393,185
60817,125,72,3304849.668288308,159
62121,157,113,3302790.444880855,186
63591,137,81,3300686.1909100986,245
64985,181,104,3298535.802056767,220
66154,97,55,3296807.514708826,123
67451,127,86,3294752.663064762,146
68947,69,51,3292651.158909034,197
70242,90,52,3290629.59554385,136
71405,123,76,3288704.720111922,137
72512,204,131,3286749.3897521193,236
73337,296,158,3285093.0593923125,382
74061,418,237,3283448.99631955,493
74419,616,350,3282059.8921056036,738
74469,742,508,3281000.4039158546,1043
75814,443,292,3279442.5189884845,910
75927,683,391,3278258.601210972,830
75391,1099,590,3277443.9287109105,1160
75160,1468,801,3276356.576874769,1641
73003,2051,1105,3276883.1099424856,2444
69561,2835,1644,3278257.319576816,3419
65005,3379,2148,3281014.051353025,4861
64021,1687,1446,3283640.783129229,4680
63998,932,775,3284330.7416124847,2761
64475,491,445,3283865.6652379213,1535
65310,376,253,3282572.169390608,838
65860,469,278,3281137.27800574,678
66172,599,324,3279877.3233570773,774
68108,899,504,3276686.6101026307,1235
68279,715,454,3275971.192181845,1284
67787,996,562,3275291.650198545,1299
66887,1289,786,3274889.7645347845,1645
65121,1616,943,3275381.3869633037,2050
64228,991,810,3276241.0323573966,2461
63372,1056,612,3276431.8385119773,1749
62592,1241,689,3276151.644666558,1765
61439,1461,880,3276088.1363028423,1935
60292,1644,1010,3276116.250194054,2376
56504,2035,1323,3278388.505505768,3123
54375,2157,1347,3279558.0773176304,3383
52155,2148,1428,3280888.194192736,3459
52378,925,811,3281684.374109542,2980
52091,945,657,3281281.450436019,1689
51835,955,630,3280726.3886420513,1629
51513,1007,675,3280121.5223078006,1592
51182,1067,668,3279564.3689870825,1686
50985,1080,671,3278909.6578799225,1712
50782,1009,659,3278353.5632167454,1720
51530,444,401,3277586.4685535734,1444
52514,222,189,3276188.2194033097,751
54209,71,70,3273914.3335819733,261
55567,44,33,3271766.585618845,131
56823,51,31,3269650.058823348,79
57994,67,43,3267591.909935302,81
59133,86,53,3265561.892349948,125
60388,42,38,3263501.440424964,73
61391,66,43,3261601.082234049,87
62386,90,60,3259695.4251600453,112
63430,117,74,3257735.8765475755,152
64703,30,28,3255721.1144501125,82
65856,33,11,3253701.58825798,58
66827,39,19,3251836.0620658426,39
67889,41,30,3249875.784879392,59
68796,67,27,3248059.7445798595,83
69784,76,33,3246167.275045572,109
70587,104,62,3244416.246768206,113
71321,173,94,3242687.9278099653,199
72242,86,75,3240977.43768463,237
73070,143,81,3239189.6122263633,182
73798,202,116,3237468.18638293,240
74285,318,177,3235904.197348525,380
74473,476,247,3234585.3619165416,543
74825,516,291,3233246.5264845532,652
75754,612,313,3231293.8333390527,741
76070,380,318,3230299.114448386,867
76644,259,190,3229066.4697042643,623
77297,173,139,3227642.393484785,407
77979,139,82,3226142.1400657794,297
78226,275,175,3224756.2326470446,297
78344,451,237,3223489.713477024,544
78942,527,283,3221858.5009888913,541
79121,432,279,3220867.0589917866,816
78680,774,421,3219912.0675641326,815
77540,1174,672,3219489.0456638476,1296
75355,1893,1035,3219679.8014262174,2033
73683,1441,1089,3220837.557188593,2928
72452,1521,921,3221244.491899453,2328
72334,1995,1147,3219750.4367394787,2357
68348,2938,1635,3221393.608639119,3484
63268,3693,2202,3224239.8474754156,4759
57149,4279,2641,3228422.2745531998,6131
50962,4429,2828,3233360.8280618284,6944
45467,4115,2820,3238266.523794251,7102
44115,1794,1621,3242227.412651601,6118
43305,1429,1034,3243078.390515229,3151
42708,1251,799,3243177.63539767,2355
42535,1017,684,3242788.9088690435,1915
42485,905,580,3242144.5304526463,1579
42595,775,556,3241278.1520362548,1429
42891,633,450,3240320.131969486,1308
43908,291,265,3238920.1509306254,937
45033,124,113,3237204.4741006456,488
46256,56,59,3235193.9111156994,198
47548,24,22,3233061.590999139,105
48810,20,9,3230907.4667441705,46
50072,20,6,3228739.516817514,29
51378,22,20,3226508.8519689115,38
52553,6,7,3224454.285708722,35
53615,18,13,3222466.100942854,50
54827,21,12,3220343.9318256928,29
56404,47,26,3217819.2478186265,78
57303,25,22,3216038.563811555,70
58409,25,17,3214030.3173471307,43
59500,34,19,3212021.1438064743,43
60544,42,30,3210051.295595062,54
61566,56,39,3208099.5983534264,78
62357,81,53,3206363.1205427144,103
63177,112,65,3204593.8544636057,138
63940,167,82,3202852.7176343924,207
64948,91,85,3201011.837581654,217
65728,84,45,3199373.012314836,175
66585,93,55,3197591.473152299,152
67722,201,108,3195387.933989762,237
67492,375,240,3194406.6866199537,476
67559,526,278,3193245.4432111387,671
67359,670,403,3192271.403429079,868
67507,467,391,3191433.410637816,1069
68120,265,218,3190290.549024397,771
68872,129,126,3188861.7617145204,431
69667,72,53,3187292.0488504907,235
70384,93,61,3185641.4218855267,134
71027,140,65,3184042.828351671,181
71596,191,101,3182482.316595444,202
71666,320,229,3181250.8129726467,561
71933,461,237,3179930.3712889967,613
71673,652,387,3178944.9296053527,780
70812,1023,568,3178349.511410621,1113
70141,861,662,3178184.09466308,1680
70471,621,405,3177446.799465689,1252
69776,947,542,3176774.541016012,1125
68509,1398,766,3176462.879671867,1620
66444,1832,1073,3176883.6268736036,2242
63728,2413,1443,3177746.2265808936,3014
59814,2935,1822,3179858.0052852146,4033
55327,3307,2010,3182884.5346791563,4843
53070,1930,1650,3185980.3707375466,5071
51776,1659,1144,3187153.4984534816,3213
50072,1738,1200,3187828.417717421,2778
48386,1737,1127,3188694.3369813547,2964
46759,1688,1108,3189499.8407113706,2860
45523,1538,1008,3190096.8690320263,2727
44640,1362,919,3190360.3342059404,2483
44715,730,672,3190281.497434797,2140
45611,326,313,3189269.5926879477,1183
47581,130,126,3186806.916676483,497
48699,72,69,3184931.310644094,214
49801,73,54,3182975.8212434896,139
50850,70,55,3181063.1825607615,128
52525,66,51,3178537.9056224944,99
53539,60,47,3176675.902924773,119
53901,33,14,3175525.864300317,35
54828,30,17,3173750.8256758563,40
56328,35,14,3171410.3917635134,39
57299,25,28,3169598.617304048,56
58341,16,11,3167754.1344793276,51
59397,17,15,3165868.5792712853,24
60885,63,39,3163492.527251544,62
61798,68,42,3161759.863319648,112
62661,102,73,3160024.6567433765,143
63464,133,85,3158380.4853474493,196
64210,196,120,3156740.516107119,272
64680,168,130,3155504.4385070573,344
65519,153,89,3153937.360906995,250
65718,251,158,3152801.715950967,338
65890,349,210,3151710.3334066533,511
66003,462,260,3150677.3108314485,621
65854,633,373,3149788.224602505,844
65371,837,524,3149172.2163007306,1060
65085,672,543,3148866.027647049,1402
65437,379,302,3148317.4255113066,1101
66028,251,169,3147265.735692751,597
66839,140,105,3145912.931615562,359
67523,162,90,3144517.3418917833,222
68151,266,150,3143022.727765624,260
68491,361,203,3141847.8393964902,434
68825,361,236,3140793.9510273603,591
69159,421,230,3139736.221359349,544
69075,616,328,3138858.6356047485,671
68594,880,497,3138252.48093266,1012
67771,904,665,3138233.7990522264,1441
67743,633,381,3138178.529270873,1416
67129,926,549,3137701.2133767526,1075
65884,1264,729,3137805.898599601,1571
63932,1717,993,3138429.8542130073,2121
61407,2124,1236,3139698.399315536,2859
58119,2539,1529,3141686.392809743,3575
54639,2746,1692,3144205.645517403,4143
52353,1862,1563,3146931.4432658926,4338
51464,1414,933,3148325.2410143786,3015
50035,1514,975,3149055.6196805094,2383
48742,1477,971,3149834.9880567524,2476
47551,1447,946,3150539.5361524983,2351
46525,1413,882,3151127.2415297865,2328
45669,1277,829,3151645.806780697,2245
45556,767,689,3151890.6155325025,2033
46343,367,338,3151343.045664141,1251
47406,185,163,3150136.724163933,610
48516,88,91,3148698.8669018312,291
50395,58,35,3146423.1815229114,100
51458,73,55,3144842.884592533,102
52581,66,48,3143268.6017083684,130
53621,63,45,3141769.318824204,120
54632,51,22,3140342.598819331,99
55750,39,32,3138778.4848033837,67
56745,49,26,3137342.7869547145,79
57504,77,66,3136084.6081802975,137
58546,46,29,3134687.8006703365,127
59577,34,21,3133262.3644248336,78
60885,24,17,3131559.3749804734,22
61761,49,25,3130252.6522069685,66
62756,52,29,3128855.4680994526,81
63353,109,84,3127765.470654814,143
64049,179,81,3126621.4732101783,203
64797,135,98,3125535.839353526,238
65686,108,66,3124341.5790947736,207
66391,153,119,3123187.7778883325,190
66936,263,136,3122168.2666724552,298
67362,347,200,3121257.3058443773,410
67550,463,254,3120568.5555282645,607
67448,633,340,3120091.442806752,762
69060,401,322,3118415.465247401,714
69779,232,188,3117690.208360753,628
70501,135,119,3116837.0154151632,380
71282,93,73,3115848.6220914274,227
72065,121,67,3114763.225616497,143
72713,197,117,3113708.829141568,212
73203,295,177,3112796.1154366313,340
73478,402,239,3112088.52728935,528
73833,389,241,3111493.704460771,592
73637,625,359,3111088.9364981316,755
72949,971,524,3111029.012274072,1149
71694,1318,810,3111421.0763529767,1656
71614,723,541,3112141.9697422357,1843
70890,1048,577,3112291.6617072225,1346
66750,1999,1134,3114714.035203812,2312
63379,2614,1531,3116875.2868495327,3390
58958,3232,1989,3120023.430711679,4335
53922,3739,2264,3124093.9578202735,5548
48943,3661,2444,3128787.4849288664,6051
45429,2629,2140,3133465.553366789,6020
44993,1411,1064,3136025.0717204567,4056
44180,1340,877,3136933.9522364587,2413
43642,1179,751,3137600.1776173934,2167
43352,1021,711,3137935.033176622,1817
43378,951,583,3137958.6813669642,1655
43583,752,513,3137877.6749345902,1440
43979,554,432,3137621.46171654,1170
44974,229,217,3137028.7562577464,860
46290,87,83,3135857.397413498,401
47553,42,43,3134548.155893461,151
48815,41,29,3133176.3672051565,92
50038,39,32,3131827.5785168516,65
51184,39,30,3130563.2498388533,73
52510,46,29,3129111.7470886903,58
53723,49,27,3127780.924061961,60
54854,54,34,3126522.423032127,80
56061,55,34,3125200.2686218256,88
57168,54,37,3123978.4850944746,92
58277,18,22,3122808.2246827586,74
59391,23,15,3121585.068626271,50
60473,27,16,3120387.10617725,38
61061,42,32,3119658.26430477,52
62458,45,32,3118148.422432291,69
63070,60,39,3117405.7436319618,106
63929,104,74,3116359.0968427933,126
64581,158,135,3115484.309879033,296
65572,106,75,3114497.7390724984,269
66309,166,106,3113562.7663172013,195
66937,225,146,3112729.1523926463,281
67266,387,196,3112081.916217682,459
67530,508,320,3111467.1400743965,625
67375,770,429,3111145.562851638,925
66846,876,597,3111295.5053889635,1304
67208,491,383,3111427.509490302,1288
67892,282,261,3110970.0516075664,771
68639,177,146,3110338.5937248305,494
69518,158,97,3109423.582001392,306
70182,222,103,3108585.6045978987,265
71611,309,202,3106866.899841634,352
71808,514,284,3106279.2838167152,539
72224,428,262,3105867.8083995134,740
72104,659,403,3105512.4346525054,784
71171,1076,647,3105681.110946238,1202
69234,1648,929,3106660.8603764367,1936
68909,947,757,3107755.6098066345,2268
67848,1349,738,3108330.359236833,1748
66072,1774,974,3109342.1086670314,2222
64204,2316,1289,3110249.8580972566,2797
60374,2914,1751,3112916.607527455,3750
55894,3358,2039,3116561.3569576535,4913
51219,3466,2312,3120752.106387852,5497
47378,2930,2221,3125116.85581805,5751
47025,1421,1102,3127994.6052482487,4362
45984,1379,994,3129082.354678447,2578
45273,1348,900,3129815.1041086456,2307
44701,1206,804,3130521.8535388433,2178
44376,1073,733,3130947.602969042,1920
44306,913,606,3131201.3523992402,1802
44539,709,530,3131145.101829439,1451
45554,294,273,3130698.8512596376,1064
46800,148,109,3129659.6006898354,486
48113,51,61,3128388.350120034,221
49597,34,23,3126856.0995502323,95
50932,22,20,3125432.848980431,50
52198,22,20,3124063.5984106287,42
52805,54,33,3123308.3478408274,68
54082,43,32,3121940.097271026,84
55278,57,34,3120624.8467012243,76
56494,69,42,3119285.596131423,89
57818,57,26,3117886.345561621,93
58900,33,20,3116731.0949918195,78
60147,31,21,3115381.8444220177,54
61435,19,7,3114016.5938522164,34
62281,56,35,3113002.343282414,79
63417,128,68,3111658.092712613,172
64287,148,96,3110636.8421428115,198
65053,229,116,3109666.5915730097,264
65690,295,159,3108817.341003208,368
66621,156,121,3107960.090433406,366
67377,242,150,3106985.839863605,279
68019,340,191,3106101.589293803,420
68341,463,280,3105464.3387240013,574
68370,594,382,3105099.0881542,854
68037,854,515,3104935.837584398,1094
67013,1223,678,3105324.587014597,1509
67281,632,534,3105688.3364447947,1642
67776,352,333,3105571.0858749934,1054
68564,233,189,3104942.8353051916,644
68934,187,123,3104581.5847353903,402
69539,322,176,3103685.334165588,337
69939,465,267,3102948.0835957867,543
72996,534,301,3099684.8330259854,647
73137,517,306,3099452.5824561836,828
72701,861,493,3099254.3318863823,929
71497,1324,731,3099654.08131658,1525
69314,1966,1093,3100729.8307467788,2302
69314,1966,1093,3100729.8307467788,2302
51908,35,21,2403357.273739775,73
54265,201,115,2411459.442990163,232
55486,298,153,2420825.7493881956,342
56549,409,230,2430298.0767513537,455
57152,617,334,2440111.3482755935,733
57269,942,498,2450237.194808507,1066
57340,1353,742,2460248.273932103,1450
57341,881,713,2471493.0006880783,2050
56924,1282,731,2482239.7298832713,1651
55411,1920,1018,2493589.6979155927,2254
52749,2568,1546,2505838.9196547596,3103
48826,3336,2018,2519305.4900204996,4429
44180,3816,2368,2533905.060386175,5506
39634,3801,2580,2549060.5805311757,6171
38554,1964,1742,2563625.1142834895,5691
39151,924,852,2575789.1729731434,3176
40458,428,387,2586283.0311653884,1542
42025,194,184,2596011.4708738513,704
43433,267,157,2605432.014563104,401
44791,277,179,2614930.6777637606,420
45968,333,202,2624588.268003241,477
47256,238,179,2634339.9971683198,503
49941,282,165,2642581.9950113026,390
51343,221,147,2652216.6326130666,310
52287,291,178,2662176.399116587,400
53516,206,140,2672075.1656200425,490
54901,176,84,2681820.216607379,318
55949,223,127,2691733.7901555197,287
57020,344,185,2701551.696998381,470
57438,467,294,2711977.825298408,637
55974,719,446,2724112.4704613825,960
55837,907,549,2735031.5785551807,1270
55535,1131,661,2746060.9890732868,1458
55703,693,556,2757478.5019988553,1717
55389,985,549,2768541.7049058955,1458
55186,1115,674,2779474.0476985225,1478
54435,1361,872,2790765.390494081,1879
52946,1734,1054,2802600.6677353843,2369
50922,2067,1263,2814981.265442726,2895
48564,2292,1460,2827725.8141816068,3389
47630,1279,1150,2840768.091838812,3663
48263,600,546,2852115.939109043,2154
49447,292,247,2862183.321754177,1019
50767,158,115,2871698.4945912664,467
52011,148,94,2880961.407266163,258
53287,179,102,2890068.9327051677,243
54310,214,114,2899278.8004479613,282
55459,161,131,2908423.705522665,322
56677,162,107,2917284.9533715392,290
57645,215,134,2926293.201220413,292
58530,251,156,2935174.318112159,360
59403,205,161,2944147.371108765,411
60563,152,88,2952712.596729216,321
61582,233,130,2961101.2132241777,258
62910,271,171,2969063.381093085,322
63490,375,197,2977603.652686901,422
63325,455,278,2986744.6528582526,587
62097,906,514,2996254.0044670305,1199
61269,1212,708,3005485.810322803,1537
61083,747,656,3014873.6668595383,1901
61162,752,467,3023648.2517805467,1333
59255,1171,658,3033345.0381582063,1591
58108,1421,898,3042401.824535816,1909
56356,1771,1032,3051817.516659488,2414
54243,1906,1288,3061652.657793946,2950
51853,2182,1340,3071624.500659851,3314
50740,1411,1177,3081496.421464242,3370
51117,632,633,3090113.388453292,2192
51924,315,313,3097478.513840691,1113
53620,182,150,3103509.5783347636,595
54563,192,135,3109815.333220893,299
55430,233,152,3116080.468602009,325
56097,311,203,3122235.2779,389
58711,176,133,3126774.4575490407,356
57746,123,76,3134505.746172084,214
58711,138,82,3140176.034795167,204
59431,216,114,3145755.136333388,342
60145,289,244,3151198.329197084,580
61074,198,130,3156638.7036923775,458
61389,277,156,3162282.522809367,372
62154,382,234,3167256.5137850596,519
62439,443,287,3172629.8695659125,597
62499,535,305,3178143.082901789,743
62277,686,436,3183570.182858567,853
61856,850,504,3189207.664521906,1188
61865,592,492,3194676.7161646634,1329
61946,555,374,3199958.7678074515,996
61727,714,461,3204876.7229607166,989
61334,872,480,3210027.9337996263,1252
60663,1019,582,3215174.4567247164,1389
59788,1082,693,3220544.034271562,1645
58710,1250,751,3225904.17093493,1854
58071,914,726,3231312.322699885,1985
58373,462,390,3236094.1190679753,1426
59904,216,184,3239169.052561275,700
60782,153,96,3242529.554601029,368
61622,109,67,3245668.477334342,212
62357,138,85,3248769.731012967,176
63008,174,111,3251720.850496545,223
63645,155,129,3254748.9699801016,300
64251,184,110,3257580.425524683,286
64750,221,140,3260442.949267904,320
65142,328,178,3263163.455895728,367
65265,276,224,3266245.591411906,549
65840,193,130,3268919.3329565017,443
66080,265,151,3271562.5290223258,350
66480,344,223,3273902.092147435,423
65907,477,281,3277044.762609653,645
65386,688,419,3279931.0334092523,928
64397,899,539,3283141.8333828147,1242
63464,1005,639,3286411.8013513787,1485
62398,878,702,3289894.38595028,1850
61322,848,573,3293481.970549167,1645
60513,995,572,3296329.064920063,1542
59404,1159,697,3299309.0892583705,1701
58245,1249,795,3302310.514900796,1934
56625,1456,929,3305564.634093351,2174
55047,1537,899,3308973.3805013625,2383
55216,992,799,3311247.249662233,2130
55383,434,427,3313748.3063298464,1563
55986,218,199,3315217.58057316,777
55335,123,109,3317652.9369945507,425
56072,96,50,3318468.2714350005,214
56734,86,79,3319252.917104536,148
58847,101,66,3318449.9668562687,162
59454,95,67,3319160.0166080086,187
60407,108,69,3319382.311445167,168
58550,101,63,3322417.7316223714,168
59125,113,81,3322886.9498102493,182
60154,174,127,3322777.395527511,312
60729,95,64,3323307.358080421,264
61342,141,78,3323529.1350123584,219
61624,209,148,3323965.1731052096,296
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
64142,298,196,3326076.2238677507,396
62313,530,314,3327916.9903570865,749
61880,620,359,3328536.547714218,909
61614,716,421,3328923.2438595253,984
61232,641,501,3329523.832732487,1152
61538,348,289,3329922.0814696006,988
62166,187,174,3329701.260335309,562
63091,104,88,3329068.6846001027,306
63790,93,56,3328457.011935515,186
64512,107,70,3327751.3392709275,139
65922,98,76,3326314.2689458816,133
66789,119,80,3325385.3032279187,189
67493,113,63,3324611.2127791913,189
68337,131,62,3323637.5124847894,172
69126,152,71,3322666.024848248,200
69711,219,148,3321754.14845432,313
70869,80,74,3320600.8523212094,237
71749,127,77,3319423.271136642,154
72603,174,104,3318234.656355895,214
73295,236,145,3317132.4930174015,290
73958,352,195,3315993.8945590276,432
74357,514,297,3314969.1845351676,585
74321,711,409,3314334.4745113105,885
74171,743,512,3313944.663205051,1233
74738,556,339,3313326.4419644885,1119
74732,831,469,3312485.2465422587,987
74010,1195,635,3312221.5495536695,1389
72706,1671,928,3312280.2520620795,1953
70230,2306,1362,3313192.114793989,2773
66606,3009,1745,3315222.9972792817,3961
62879,2886,2095,3318193.455200374,4950
62426,1504,1249,3320339.7997092195,4286
62936,776,683,3320564.8882881845,2404
63948,403,356,3319693.976867146,1304
65029,400,292,3318096.731572485,722
65763,524,309,3316638.4862778154,754
66420,679,356,3315180.302568359,868
66753,847,444,3313988.758868751,1073
67471,701,392,3312856.9187910603,1105
67743,971,558,3311532.1121552135,1184
67587,1244,740,3310611.897755751,1546
66658,1557,901,3310440.863652153,2165
67207,812,676,3310234.2871624506,2121
67684,997,575,3309042.1722575785,1367
65895,1553,906,3309312.476143031,2035
64683,1841,1058,3309448.8718944853,2611
62855,2185,1336,3310019.2676459393,3022
59466,2748,1648,3311893.0904003307,3929
56374,2965,1913,3313862.699463274,4435
53779,2502,1933,3316256.3366253353,4917
53861,1423,1002,3317538.861655154,3838
53497,1471,906,3317302.1194199086,2407
52984,1437,951,3317153.263071982,2322
52477,1459,923,3317012.947634363,2410
52034,1369,937,3316875.4125638553,2351
51676,1341,918,3316622.330118805,2330
51632,1225,844,3316193.818981095,2263
52744,546,490,3315451.775723637,1742
54115,271,224,3313952.991174111,912
55879,121,97,3311797.206624589,434
57643,91,60,3309425.437993113,195
59226,110,69,3307139.0826869393,144
60764,128,80,3304891.668288308,172
62210,165,84,3302722.444880855,229
63800,140,83,3300472.1909100986,261
64759,65,42,3298939.802056767,108
66178,88,44,3296803.514708826,123
67512,132,72,3294700.663064762,150
69006,67,50,3292595.158909034,189
70395,77,32,3290509.59554385,123
71718,93,59,3288438.720111922,110
72905,145,75,3286471.3897521193,168
73872,212,126,3284674.0593923125,229
74626,336,173,3283029.99631955,357
74390,603,344,3282107.8921056036,746
